Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,DroughtMort,
10, Sands3, 7, 22943, 74.9, 10447, 4995.7, 106.8, 104.8, 21.9, 94.9, 1.05, 456.4, 4.9, 93.5, 93.3, 2255.4, 2115.5, 754.6, 1027, 117.1, 31.7, 80.6, 53.5, 4468.6, 1752.9, 3495.7, 729.9, 2.4, 2.6, 7.2, 11.1, 2.7, 5.7, 0.6, 0.9, 0.4, 2.1, 207, 41, 89.8, 81.9, 0, 0, 0, 0, 1.7, 0.3, -1, 0, 1.23, 0, 0, 0.9, 0, 1.6, 0.3, 424.6, 1.6, 0, 88.6, 
10, Sands2, 8, 21735, 29.6, 7347, 2188.4, 55, 54.4, 12.4, 39.9, 0.99, 339.9, 2.6, 44.3, 44.3, 984.8, 924.8, 539, 751.6, 92.2, 19.8, 61.1, 39.6, 3224.3, 1154.3, 2425.9, 542.5, 1.1, 1.1, 4.3, 5, 2.1, 4.3, 0.5, 0.6, 0.3, 1.4, 164.5, 28.4, 64.5, 60.8, 0, 0, 0, 0, 0.9, 0.2, -0.5, 0, 0.99, 0, 0, 19.5, 0.9, 0.8, 0.1, 322, 1.6, 0, 60.2, 
10, Sands1, 9, 27903, 65.6, 6241.9, 1829.6, 38.2, 37.9, 8.7, 32.6, 1.09, 310.5, 2.9, 36.7, 36.7, 823.7, 791.8, 438.7, 534.4, 65.8, 11.2, 43.6, 25.3, 2785.1, 895.7, 2090.1, 471, 0.8, 0.7, 6.4, 5.9, 2.3, 3.4, 0.3, 0.4, 0.2, 0.8, 156.1, 23.8, 55.4, 52.8, 0, 0, 0, 0, 1.1, 0.4, -0.7, 0, 0.88, 0, 0, 44.4, 1.8, 0.7, 0.1, 290.9, 1.72, 0, 34.3, 
10, Sands4, 10, 7168, 122.1, 10236.9, 15947.9, 171.2, 169.4, 28.6, 344, 1.51, 609.3, 7.4, 188.9, 188.8, 7309.9, 7002.6, 1460.8, 1474.7, 96.1, 35, 65.6, 52.6, 4533.4, 1295.8, 3465, 942.6, 5.3, 5.5, 23.3, 38.7, 4.9, 8.2, 0.5, 0.9, 0.3, 2.2, 271, 40.6, 100.7, 105.7, 0, -0.1, 0, 0, 2.7, 0.4, -1.6, 0, 1.66, 0, 0, 0, 0, 2.8, 0.4, 523.4, 2.29, 0, 18, 
10, Shallow3, 11, 25924, 43.4, 9862.6, 1696.5, 95.7, 92.7, 20.4, 43.5, 0.76, 392.9, 3.9, 31.1, 30.9, 767.3, 644, 623.8, 788.2, 130.7, 26, 83.1, 50.6, 4333.9, 1755, 3169.6, 604, 0.8, 0.6, 3.4, 2.2, 2.3, 4.2, 0.7, 0.8, 0.4, 1.6, 188.1, 40.3, 78.8, 67.8, 0, 0, 0, 0, 1.5, -0.2, -0.8, 0, 1.19, 0.16, 0.02, 76.3, 2.6, 1.4, 0.2, 379.2, 1.24, 0, 140.2, 
10, Shallow2, 12, 26415, 27.6, 7785.5, 1776.3, 75.1, 73.8, 15.9, 36, 0.83, 341.9, 3, 35.6, 35.6, 800.3, 722.5, 573.1, 732.9, 108.3, 20.7, 68.1, 42.9, 3413.6, 1331.6, 2506.8, 533.5, 0.9, 0.7, 4.3, 2.8, 2.3, 4.1, 0.5, 0.6, 0.3, 1.4, 167.7, 30.8, 64.8, 59.8, 0, 0, 0, 0, 1.2, -0.1, -0.5, 0, 1.01, 0.01, 0, 2.2, 0.1, 1.1, 0.2, 326.9, 1.34, 0, 96, 
10, Shallow1, 13, 10612, -13.3, 7509, 3224.3, 65.5, 64.1, 16.8, 61.9, 0.49, 374.8, 1.7, 63.7, 63.6, 1453.1, 1333.1, 973.1, 1174.2, 127.4, 27.2, 79.8, 57.6, 3223.2, 1217.5, 2495.8, 572.4, 1.4, 1.3, 10.9, 10.6, 4.6, 7.4, 0.6, 0.9, 0.4, 1.9, 180.4, 25.2, 64.8, 64.1, 0, 0, 0, 0, 0.6, 0.1, -0.1, 0, 0.62, 0, 0, 0.3, 0, 1.1, 0.2, 338.8, 0.8, 0, 69.7, 
11, Clay3, 0, 34975, 65.3, 9933, 1679.9, 116.8, 112.2, 22.2, 40.6, 1.01, 391.7, 5.6, 32.9, 32.6, 758.2, 657, 467.7, 580.6, 118.5, 22.6, 76.9, 42.9, 4347.4, 1780.7, 3205.7, 599.2, 0.8, 0.7, 3.2, 2.4, 1.7, 3.1, 0.6, 0.7, 0.4, 1.4, 184.8, 43.5, 80.1, 67.3, 0, 0, 0, 0, 2.4, -0.6, -1.4, 0, 2.13, 0, 0, 2.4, 0.1, 1.6, 0.3, 379.7, 1.43, 0, 150.7, 
11, Clay2, 1, 89356, 36.4, 7942.7, 1722.4, 108.1, 105.8, 18.8, 33.3, 1.03, 349.4, 4.9, 36.8, 36.7, 774.1, 717.7, 428.4, 552.2, 102, 18.1, 65.9, 37.6, 3447.3, 1382.9, 2569, 543.5, 0.9, 0.7, 4.5, 3.1, 1.8, 3, 0.5, 0.6, 0.3, 1.2, 169.3, 34.1, 67.1, 61, 0, 0, 0, 0, 2.1, -0.4, -1, 0, 1.86, 0, 0, 0.9, 0, 1.6, 0.2, 335.3, 1.44, 0, 123.5, 
11, Clay1, 2, 10490, 56.1, 7582.6, 2904.5, 104.4, 101.2, 16.7, 60.4, 0.87, 371.3, 4.3, 56.2, 56.1, 1310.2, 1215.9, 691.8, 855.1, 93.5, 18.8, 59.8, 38, 3320.5, 1228.3, 2473, 560.9, 1.2, 1.1, 10.1, 9.1, 3.4, 5.3, 0.5, 0.6, 0.3, 1.2, 182.6, 27.4, 64.7, 62.8, 0, 0, 0, 0, 1.8, -0.2, -0.7, 0, 1.39, 0, 0, 0.6, 0, 1.9, 0.2, 341, 1.26, 0, 76.4, 
11, ClayLoam3, 3, 35439, 106, 10259.3, 2404.1, 123.8, 119, 23.5, 54.4, 1.03, 405.6, 6.3, 41.4, 41.2, 1090, 975.8, 535.8, 694.6, 117.8, 24.6, 78.6, 45.7, 4416.4, 1842.6, 3370.2, 630.1, 1.1, 1.1, 3.8, 4.3, 1.9, 3.8, 0.6, 0.7, 0.4, 1.6, 186.6, 43.9, 84.1, 70.8, 0, -0.1, 0, 0, 2.5, -0.6, -1.6, 0, 2.16, 0, 0, 1.5, 0.1, 1.7, 0.3, 389.7, 1.42, 0, 154.7, 
11, ClayLoam2, 4, 67166, 75.9, 7018.7, 1008.7, 76.7, 74.9, 13.9, 20.8, 1.21, 311.6, 4.6, 19.9, 19.9, 454.7, 414.5, 358.4, 486.1, 77, 14, 49.1, 28.7, 3084.3, 1176.6, 2267.7, 490.1, 0.5, 0.4, 2.4, 1.9, 1.4, 2.7, 0.4, 0.4, 0.2, 0.9, 153.6, 29.8, 60.8, 55, 0, 0, 0, 0, 2, -0.4, -1, 0, 1.85, 0, 0, 14.8, 0.4, 1.2, 0.2, 302.3, 1.66, 0, 103.1, 
11, ClayLoam1, 5, 4459, 80.8, 6892.2, 4045.9, 116.6, 114.4, 18.9, 82.2, 0.92, 334.4, 5, 90.5, 90.4, 1812.7, 1770.4, 611.6, 972.3, 93.3, 19.2, 79.4, 45, 2736.2, 1221.3, 2432.4, 502.3, 2, 1.7, 14.5, 12.4, 3.9, 6.4, 0.5, 0.6, 0.4, 1.5, 144.8, 28.3, 60.3, 56.3, 0, 0, 0, 0, 1.7, -0.2, -0.9, 0, 1.54, 0, 0, 14.7, 0.6, 2, 0.2, 293.5, 1.39, 0, 44.3, 
11, ClayLoam4, 6, 1586, 159.4, 10766.4, 8667.6, 154.2, 149.5, 25.2, 177.5, 1.29, 516, 8.1, 130.5, 130.3, 3944.9, 3740.7, 807.2, 982.1, 101.4, 32.1, 79.5, 45.4, 4160.4, 1870.8, 3821.5, 913.8, 3.2, 3.7, 11.1, 19.3, 2.6, 5.3, 0.5, 0.8, 0.4, 1.9, 208, 50.8, 104.7, 102.5, 0, -0.1, 0, 0.1, 3, -0.6, -2, 0, 2.53, 0, 0, 0, 0, 2.2, 0.3, 470.9, 1.86, 0, 57.5, 
11, Sands3, 7, 22943, 111.1, 10523.9, 4904.7, 158.6, 154.2, 26.7, 97.1, 1.26, 454.9, 7.7, 97.5, 97.3, 2209, 2078.7, 657.6, 905.2, 123, 32.6, 87.6, 54.5, 4464.4, 1764.6, 3564.3, 730.5, 2.5, 2.8, 7, 10.9, 2.4, 5.1, 0.6, 0.9, 0.4, 2.1, 202.9, 43.2, 91, 82, 0, -0.1, 0, 0.1, 2.7, 0.2, -1.9, 0, 2.22, 0, 0, 36.4, 1.4, 2.3, 0.3, 424.3, 1.77, 0, 119.3, 
11, Sands2, 8, 21735, 94, 7396.5, 2136, 107.6, 105.8, 18.3, 40, 1.3, 338.6, 6, 46.2, 46.2, 958.6, 905.4, 447.7, 649.2, 96, 20.2, 65.7, 39.8, 3218.8, 1164.3, 2470.7, 542.7, 1.1, 1.1, 4.3, 4.9, 1.8, 3.7, 0.5, 0.6, 0.3, 1.4, 161.4, 30, 65.3, 60.9, 0, 0, 0, 0, 2.2, 0.4, -1.4, 0, 1.83, 0.01, 0, 22.2, 0.6, 1.6, 0.2, 321.7, 1.85, 0, 114, 
11, Sands1, 9, 27903, 112.3, 6229.4, 1754.3, 67.7, 66.9, 11.4, 35.3, 1.25, 307.2, 5.4, 36.8, 36.8, 788, 759.5, 369.5, 469.9, 67.4, 11.2, 46.9, 25.7, 2748.1, 893.4, 2116.9, 471, 0.8, 0.7, 6.1, 5.6, 2, 3.1, 0.3, 0.4, 0.2, 0.9, 151.9, 25.1, 56, 52.8, 0, 0, 0, -0.1, 1.9, 0.7, -1.4, 0, 1.44, 0, 0, 62.3, 2.4, 1.2, 0.1, 288.9, 1.98, 0, 60.4, 
11, Sands4, 10, 7168, 157.9, 10560.5, 15556.9, 191.9, 189, 29.2, 341.4, 1.77, 609.9, 8.8, 198.6, 198.4, 7115.9, 6835.4, 1376.9, 1394.7, 104.8, 37, 73.8, 55.2, 4654.3, 1381.4, 3582.1, 942.8, 5.5, 5.7, 22.8, 37.8, 4.7, 7.8, 0.5, 0.9, 0.4, 2.4, 268.1, 43.8, 102.1, 105.8, 0, -0.1, 0, 0, 3.2, 0.2, -2.3, 0, 3.29, 0.05, 0.09, 0, 0, 3.1, 0.4, 525.6, 2.62, 0, 15.1, 
11, Shallow3, 11, 25924, 52.3, 9943.5, 1674.6, 118.6, 113.1, 23.1, 40.7, 0.91, 393.2, 5, 32.6, 32.4, 756.4, 641.5, 556.5, 694, 136.6, 27.2, 88.1, 51.4, 4345.2, 1773, 3220.6, 604.7, 0.8, 0.7, 3.4, 2.2, 2.1, 3.7, 0.7, 0.8, 0.4, 1.7, 185.9, 42.1, 79.8, 67.9, 0, 0, 0, 0, 2, -0.4, -1.3, 0, 2.09, 1.33, 0.07, 4.9, 0.1, 1.6, 0.3, 380.2, 1.3, 0, 151.5, 
11, Shallow2, 12, 26415, 37.7, 7870.1, 1783.4, 103.7, 100.9, 18.8, 35.1, 1.01, 341.9, 4.4, 38.1, 37.9, 801.4, 729.3, 503.4, 639.6, 113.6, 21.4, 72.5, 43.3, 3431.4, 1354.4, 2550.4, 534, 0.9, 0.7, 4.4, 2.8, 2, 3.5, 0.6, 0.7, 0.4, 1.4, 165.8, 32.4, 65.5, 59.9, 0, 0, 0, 0, 1.8, -0.2, -0.9, 0, 1.82, 0.74, 0.06, 0.7, 0, 1.4, 0.2, 327.6, 1.44, 0, 116.4, 
11, Shallow1, 13, 10612, 14.1, 7669.3, 3210.3, 134.4, 130.4, 23.5, 64.8, 0.66, 374.8, 4.2, 67.8, 67.6, 1444.4, 1332.4, 881.2, 1054.4, 137, 28.6, 86.5, 59.2, 3274.3, 1264.2, 2558.2, 572.7, 1.5, 1.3, 10.9, 10.6, 4.2, 6.7, 0.7, 0.9, 0.4, 1.9, 178.9, 26.6, 65.3, 64.1, 0, 0, 0, 0, 1.5, 0.1, -0.5, 0, 1.36, 0.46, 0.02, 2.2, 0.1, 2.2, 0.3, 339.6, 1.02, 0, 126.4, 
12, Clay3, 0, 34975, 43.5, 9964.3, 1657.3, 87.9, 85.8, 16.7, 36.8, 1.06, 391.8, 4.3, 33.8, 33.6, 746.3, 653.6, 425.9, 528.6, 121.7, 22.6, 80.4, 43.2, 4337.7, 1785.2, 3241.3, 600.2, 0.8, 0.7, 3.2, 2.4, 1.6, 2.8, 0.6, 0.7, 0.4, 1.4, 182.5, 45.1, 81.1, 67.4, 0, 0, 0, 0, 1.9, -0.5, -1.2, 0, 2.21, 0, 0, 7.3, 0.3, 1.1, 0.2, 380.2, 1.62, 0, 110, 
12, Clay2, 1, 89356, 17.7, 7978.7, 1700.1, 77.1, 76.3, 14.4, 30.1, 1.07, 349, 3.5, 37.6, 37.5, 763.4, 712, 393.3, 510.7, 105.7, 18.3, 69.5, 38.4, 3441.5, 1394.7, 2598.2, 544.2, 0.9, 0.7, 4.5, 3.1, 1.7, 2.8, 0.5, 0.6, 0.3, 1.2, 167.3, 35.4, 67.7, 61.1, 0, 0, 0, 0, 1.5, -0.3, -0.8, 0, 1.79, 0, 0, 12.5, 0.4, 1, 0.2, 335.3, 1.57, 0, 87.7, 
12, Clay1, 2, 10490, 51, 7664.1, 2853.7, 61.5, 60.9, 12.4, 53.7, 0.89, 370.7, 3, 56.1, 56.1, 1286.4, 1200.2, 635.6, 786.9, 98, 19.2, 63.5, 38.7, 3339.2, 1254.4, 2509.2, 561.3, 1.2, 1.1, 10, 9, 3.2, 4.9, 0.5, 0.6, 0.3, 1.3, 181.1, 28.5, 65.1, 62.9, 0, 0, 0, 0, 1.2, -0.1, -0.5, 0, 1.14, 0, 0, 0, 0, 1.1, 0.1, 341.2, 1.28, 0, 42.9, 
12, ClayLoam3, 3, 35439, 66, 10302.2, 2361.2, 90.7, 88.9, 16.7, 49.9, 1.07, 405.7, 4.7, 42.9, 42.6, 1068.7, 964, 486.5, 629.4, 120.6, 24.6, 82, 45.7, 4412.1, 1847.2, 3411.9, 631, 1.1, 1.1, 3.8, 4.2, 1.7, 3.4, 0.6, 0.7, 0.4, 1.6, 184.3, 45.6, 85.2, 70.9, 0, 0, 0, 0, 1.9, -0.5, -1.3, 0, 2.16, 0, 0, 6.4, 0.2, 1.2, 0.2, 390.3, 1.62, 0, 103.6, 
12, ClayLoam2, 4, 67166, 35.9, 7045, 990.5, 49.8, 49.3, 9.3, 18.6, 1.28, 311.4, 2.9, 20.5, 20.4, 446.7, 410, 326.9, 447.8, 79.1, 14, 51.3, 29, 3082.8, 1182.4, 2289.2, 490.6, 0.5, 0.4, 2.3, 1.8, 1.3, 2.5, 0.4, 0.4, 0.3, 1, 152.1, 30.7, 61.3, 55.1, 0, 0, 0, 0, 1.3, -0.2, -0.7, 0, 1.76, 0, 0, 4.9, 0.1, 0.6, 0.1, 302.5, 1.81, 0, 63.7, 
12, ClayLoam1, 5, 4459, 48.5, 6993.1, 3995.9, 76.1, 75.5, 15.8, 73.6, 0.96, 334.5, 3.4, 90.1, 90, 1790.1, 1752, 580, 880.7, 100, 19.7, 83.6, 45, 2759.6, 1253.2, 2477.5, 502.7, 2, 1.7, 14.4, 12.2, 3.8, 5.8, 0.5, 0.7, 0.4, 1.5, 143.8, 29.5, 61, 56.3, 0, 0, 0, 0, 1.1, -0.1, -0.6, 0, 1.54, 0, 0, 0, 0, 1.3, 0.2, 294.6, 1.43, 0, 25.3, 
12, ClayLoam4, 6, 1586, 46.2, 10873, 8487.2, 117.1, 115.1, 21.4, 163.7, 1.33, 515.9, 5, 132.5, 132.2, 3858.1, 3669.2, 793.2, 954.6, 107.2, 34.2, 85.8, 48.2, 4187.3, 1898, 3873.3, 914.3, 3.2, 3.7, 10.9, 18.9, 2.5, 5.1, 0.5, 0.9, 0.4, 2, 205.9, 52.6, 105.4, 102.6, 0, -0.1, 0, 0.1, 1.9, -0.2, -1.1, 0, 2.3, 0, 0, 0, 0, 1.7, 0.2, 471.6, 1.91, 0, 37, 
12, Sands3, 7, 22943, 28.9, 10576.7, 4840.5, 123.4, 121.5, 21.9, 90.4, 1.3, 454.8, 5.2, 100.2, 100, 2176.6, 2055.8, 626.5, 854.9, 128.9, 34, 93.5, 56.8, 4470.5, 1767.5, 3607.6, 731, 2.6, 2.8, 7, 10.8, 2.2, 4.8, 0.6, 0.9, 0.5, 2.2, 200.7, 44.6, 91.8, 82, 0, -0.1, 0, 0, 1.8, 0.2, -1.3, 0, 2.2, 0.04, 0.01, 8.8, 0.3, 1.7, 0.3, 424.7, 1.89, 0, 84, 
12, Sands2, 8, 21735, 24.1, 7426.5, 2120.4, 74.6, 74.1, 13.5, 37, 1.34, 338.2, 3.5, 47.6, 47.5, 949.9, 901.5, 422.3, 605.4, 99.8, 20.7, 69.2, 40.7, 3222.5, 1166, 2495, 542.9, 1.1, 1.2, 4.3, 4.9, 1.7, 3.5, 0.5, 0.6, 0.3, 1.4, 159.9, 30.8, 65.7, 60.9, 0, 0, 0, 0, 1.3, 0.3, -0.8, 0, 1.68, 0, 0, 4.9, 0.1, 1, 0.2, 321.5, 1.88, 0, 71.4, 
12, Sands1, 9, 27903, 54.5, 6244.3, 1732.8, 46.5, 46.2, 9, 31.8, 1.33, 306.7, 3.4, 37.2, 37.2, 778.4, 751.9, 345.6, 432.1, 70.4, 11.5, 49.1, 26, 2752.6, 889.1, 2131.6, 471, 0.8, 0.7, 6, 5.5, 1.9, 2.9, 0.4, 0.4, 0.2, 0.9, 150.7, 25.8, 56.3, 52.8, 0, 0, 0, 0, 1.2, 0.6, -0.8, 0, 1.35, 0, 0, 0, 0, 0.8, 0.1, 288.7, 1.85, 0, 38.7, 
12, Sands4, 10, 7168, 59.7, 10773, 15151.4, 161.9, 160.2, 30, 316.6, 1.73, 609.5, 6.3, 201.4, 201.3, 6922.6, 6666.5, 1391.2, 1411, 116.1, 41.2, 83, 61.4, 4727.3, 1439.1, 3663.7, 942.9, 5.6, 5.8, 22.2, 36.8, 4.7, 7.9, 0.6, 1, 0.4, 2.6, 265.6, 45.8, 102.9, 105.8, 0, -0.1, 0, 0, 2.2, 0.4, -1.5, 0, 2.89, 0.12, 0.12, 1.4, 0.1, 2.5, 0.5, 526.5, 2.61, 0, 14.6, 
12, Shallow3, 11, 25924, 15.9, 9987.9, 1649.5, 100.7, 97.5, 19.7, 37.3, 0.97, 393.2, 3.9, 33.2, 33, 744.6, 638.3, 518.3, 643.2, 141.8, 27.8, 92.7, 52.8, 4342, 1782.4, 3258.1, 605.4, 0.8, 0.7, 3.4, 2.2, 2, 3.4, 0.7, 0.9, 0.5, 1.7, 183.8, 43.6, 80.6, 67.9, 0, 0, 0, 0, 1.6, -0.4, -1, 0, 2.22, 0.92, 0.07, 9.9, 0.3, 1.3, 0.2, 380.7, 1.45, 0, 131.5, 
12, Shallow2, 12, 26415, 8.6, 7900.5, 1728.4, 81.8, 80.4, 15.9, 32.2, 1.07, 340.7, 3.2, 37.6, 37.5, 776.7, 710.4, 467.7, 609.1, 117.7, 21.9, 77.1, 45.1, 3417.3, 1368, 2580.8, 534.5, 0.9, 0.7, 4.2, 2.7, 1.9, 3.3, 0.6, 0.7, 0.4, 1.5, 163.3, 33.5, 66.1, 59.9, 0, 0, 0, 0, 1.3, -0.2, -0.7, 0, 1.81, 0.4, 0.04, 30.5, 1.1, 1.1, 0.2, 326.9, 1.51, 0, 95.6, 
12, Shallow1, 13, 10612, 12.3, 7781.4, 3176.1, 99.7, 98.1, 19.2, 60.4, 0.71, 374.6, 3.3, 68.7, 68.7, 1426.6, 1323.3, 823, 979.6, 144.7, 29.4, 92.1, 60.5, 3308.9, 1295.2, 2604.4, 573, 1.5, 1.4, 10.9, 10.5, 4, 6.3, 0.7, 1, 0.5, 2, 177.7, 27.6, 65.7, 64.1, 0, 0, 0, 0, 1.2, 0, -0.4, 0, 1.14, 0.01, 0.01, 0, 0, 1.6, 0.2, 340, 1.02, 0, 91.4, 
13, Clay3, 0, 34975, 45.5, 9998.3, 1676.9, 131.8, 126.3, 23.4, 36.1, 1.19, 393, 6.4, 37.8, 37.2, 751.9, 664, 373.4, 458.7, 125.1, 22.6, 84.3, 42.9, 4326.8, 1783.5, 3286.5, 601.6, 0.9, 0.8, 3.3, 2.4, 1.4, 2.4, 0.6, 0.7, 0.4, 1.4, 179.6, 47.4, 82.7, 67.6, 0, -0.1, 0, 0, 2.7, -0.9, -1.9, 0, 3.02, 0, 0, 1.1, 0, 1.8, 0.3, 381.6, 1.68, 0, 160.8, 
13, Clay2, 1, 89356, 14.2, 8026.7, 1738.6, 124.1, 121.3, 20.4, 31.2, 1.25, 349.6, 5.6, 42.4, 42.1, 776.7, 728, 342.6, 439.1, 109.3, 18.3, 73.3, 38, 3437.6, 1405.3, 2638.4, 545.3, 1, 0.8, 4.6, 3.2, 1.5, 2.4, 0.5, 0.6, 0.4, 1.2, 164.6, 37.4, 68.9, 61.2, 0, 0, 0, 0, 2.5, -0.6, -1.4, 0, 2.58, 0, 0, 4.1, 0.2, 1.8, 0.2, 336.1, 1.68, 0, 135.7, 
13, Clay1, 2, 10490, 25.1, 7752.1, 2880.4, 131.9, 127.4, 19, 59.2, 0.98, 369.3, 5.2, 64, 63.5, 1291.8, 1210, 538, 672.7, 102.5, 19.4, 68, 38.6, 3336.3, 1289, 2564.6, 562.1, 1.4, 1.2, 10.1, 9.1, 2.8, 4.3, 0.5, 0.6, 0.3, 1.3, 177.5, 30.3, 65.9, 62.9, 0, 0, 0, 0, 2.2, -0.3, -1, 0, 1.8, 0, 0, 37.1, 1.4, 2.3, 0.2, 340.4, 1.38, 0, 92.6, 
13, ClayLoam3, 3, 35439, 76, 10349.5, 2363.9, 139.2, 133.6, 24.5, 49.7, 1.2, 406.8, 7, 47.3, 46.7, 1065.8, 966.3, 423.6, 539.4, 124.3, 24.5, 86.2, 45.1, 4408.6, 1843.5, 3465.2, 632.2, 1.2, 1.2, 3.8, 4.2, 1.5, 2.9, 0.6, 0.7, 0.4, 1.6, 181.4, 48, 86.9, 71, 0, -0.1, 0, 0, 2.8, -0.8, -2.1, 0, 3.02, 0, 0, 0, 0, 1.9, 0.3, 391.9, 1.66, 0, 162.8, 
13, ClayLoam2, 4, 67166, 54.6, 7072.4, 1005.6, 88, 86, 14.9, 19.1, 1.53, 311.6, 5.2, 23.4, 23.2, 450.9, 416.2, 277.3, 380.3, 81.3, 13.9, 54, 28.7, 3074.3, 1185.6, 2321.2, 491.3, 0.6, 0.5, 2.4, 1.9, 1.1, 2.1, 0.4, 0.4, 0.3, 0.9, 149.5, 32.5, 62.4, 55.1, 0, 0, 0, 0, 2.3, -0.5, -1.3, 0, 2.56, 0, 0, 5.2, 0.2, 1.3, 0.2, 303.1, 1.99, 0, 111.7, 
13, ClayLoam1, 5, 4459, 53.7, 7142.1, 4042.1, 148, 144.6, 20.2, 85.3, 1.11, 335.1, 6.2, 100.1, 99.7, 1801.7, 1765.3, 499.6, 709.8, 104.6, 19.2, 86.5, 41.1, 2795.1, 1294.2, 2549.3, 503.5, 2.2, 1.9, 14.4, 12.2, 3.4, 4.8, 0.5, 0.6, 0.4, 1.3, 142.1, 31.6, 62.2, 56.4, 0, 0, 0, 0, 2.2, -0.1, -1.3, 0, 2.16, 0, 0, 0, 0, 2.6, 0.2, 296.2, 1.55, 0, 52.6, 
13, ClayLoam4, 6, 1586, 102.6, 11024.8, 8362.5, 156.3, 150.9, 26.2, 166.1, 1.65, 517.3, 7.7, 138.6, 138.1, 3793.4, 3616, 723.6, 860, 112.3, 34.4, 91.9, 47.9, 4233.4, 1930.4, 3945.6, 915.3, 3.3, 3.9, 10.7, 18.7, 2.3, 4.6, 0.6, 0.9, 0.5, 2, 203.2, 55.6, 106.9, 102.7, 0, -0.1, 0, 0.1, 2.9, -0.7, -2.1, 0, 3.6, 0, 0, 0, 0, 2.2, 0.3, 473.9, 2.18, 0, 60.5, 
13, Sands3, 7, 22943, 76.6, 10640.6, 4831.8, 170.3, 165.8, 28, 93.4, 1.53, 455.3, 8.2, 106.5, 106.1, 2163.7, 2049.4, 557.6, 752, 133.9, 33.9, 99.6, 56.3, 4480.4, 1761.9, 3666.6, 731.7, 2.7, 3, 6.9, 10.8, 2, 4.2, 0.7, 0.9, 0.5, 2.2, 197.6, 46.9, 93.2, 82.1, 0, -0.1, 0, 0, 2.9, 0.2, -2.3, 0, 3.2, 0.45, 0.11, 3.1, 0.1, 2.5, 0.3, 425.7, 2.1, 0, 126.9, 
13, Sands2, 8, 21735, 62.1, 7462.8, 2144.7, 116.9, 115.1, 19.3, 38.3, 1.64, 338.3, 6.4, 51.9, 51.8, 957.2, 912, 369, 517.8, 103.5, 20.5, 72.9, 39.7, 3228.7, 1160.1, 2530.8, 543.2, 1.2, 1.3, 4.3, 5, 1.5, 3, 0.5, 0.6, 0.4, 1.4, 157.6, 32.4, 66.6, 60.9, 0, 0, 0, 0, 2.3, 0.5, -1.7, 0, 2.46, 0.06, 0.01, 0.7, 0, 1.8, 0.2, 322, 2.15, 0, 120.9, 
13, Sands1, 9, 27903, 93.8, 6245, 1734.9, 80.1, 79, 12.6, 35.7, 1.69, 306, 6.3, 40.6, 40.4, 775.9, 750.9, 300.1, 365.9, 72.7, 11.4, 51.3, 25.2, 2748.7, 874.4, 2150.7, 471.1, 0.9, 0.8, 6, 5.5, 1.7, 2.5, 0.4, 0.4, 0.3, 0.8, 148.2, 27.1, 56.9, 52.8, 0, 0, 0, -0.1, 2.2, 1, -1.7, 0, 1.83, 0, 0, 6.8, 0.3, 1.4, 0.1, 288.5, 2.2, 0, 71.2, 
13, Sands4, 10, 7168, 82.4, 10990, 14468, 205.3, 202.8, 30.6, 324.1, 2.1, 606.3, 7.9, 208.9, 208.8, 6593.1, 6362.5, 1341.7, 1503.3, 123.8, 42.9, 92.7, 66.8, 4757, 1517.6, 3772.3, 943.1, 5.8, 6, 21.2, 35.2, 4.6, 8.4, 0.6, 1, 0.5, 2.9, 259.3, 48.6, 104.2, 105.8, 0, -0.1, 0, 0, 2.8, 0.2, -2.1, 0, 4.62, 1.05, 0.41, 100, 3.8, 3.3, 0.5, 525.1, 3.01, 0, 16.8, 
13, Shallow3, 11, 25924, 53.6, 10047.7, 1659.2, 125.6, 120, 24.3, 35.9, 1.02, 394.3, 5.8, 35.1, 34.6, 742.8, 641.9, 460.9, 561.4, 146.1, 27.7, 97, 52.1, 4348.7, 1788.4, 3304.3, 606.2, 0.9, 0.7, 3.5, 2.2, 1.8, 3, 0.7, 0.8, 0.5, 1.7, 181.5, 45.9, 82.1, 68.1, 0, -0.1, 0, -0.1, 2.3, -0.7, -1.8, 0, 2.97, 3.63, 0.16, 0.2, 0, 1.8, 0.3, 382.3, 1.5, 0, 167.9, 
